locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEIMIIIJ_02154	gene	756				
DEIMIIIJ_02154	CDS	756		1.1.99.3		Gluconate 2-dehydrogenase subunit 3
DEIMIIIJ_02155	gene	1785				
DEIMIIIJ_02155	CDS	1785		1.1.99.3		Gluconate 2-dehydrogenase flavoprotein
DEIMIIIJ_02156	gene	1341				
DEIMIIIJ_02156	CDS	1341		1.1.99.3		Gluconate 2-dehydrogenase cytochrome c subunit
DEIMIIIJ_02157	gene	624	ccmA			
DEIMIIIJ_02157	CDS	624	ccmA	7.6.2.5	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
DEIMIIIJ_02158	gene	660	ccmB			
DEIMIIIJ_02158	CDS	660	ccmB		COG2386	Heme exporter protein B
DEIMIIIJ_02159	gene	738	ccmC			
DEIMIIIJ_02159	CDS	738	ccmC		COG0755	Heme exporter protein C
DEIMIIIJ_02160	gene	231				
DEIMIIIJ_02160	CDS	231				hypothetical protein
DEIMIIIJ_02161	gene	459	ccmE			
DEIMIIIJ_02161	CDS	459	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
DEIMIIIJ_02162	gene	1953	ccmF			
DEIMIIIJ_02162	CDS	1953	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
DEIMIIIJ_02163	gene	555	dsbE			
DEIMIIIJ_02163	CDS	555	dsbE		COG0526	Thiol:disulfide interchange protein DsbE
DEIMIIIJ_02164	gene	459	ccmH			
DEIMIIIJ_02164	CDS	459	ccmH		COG3088	Cytochrome c-type biogenesis protein CcmH
DEIMIIIJ_02165	gene	843				
DEIMIIIJ_02165	CDS	843				hypothetical protein
DEIMIIIJ_02166	gene	573				
DEIMIIIJ_02166	CDS	573				hypothetical protein
DEIMIIIJ_02167	gene	477				
DEIMIIIJ_02167	CDS	477				hypothetical protein
DEIMIIIJ_02168	gene	390				
DEIMIIIJ_02168	CDS	390				hypothetical protein
DEIMIIIJ_02169	gene	363				
DEIMIIIJ_02169	CDS	363				hypothetical protein
DEIMIIIJ_02170	gene	486	ykfA			
DEIMIIIJ_02170	CDS	486	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
DEIMIIIJ_02171	gene	981				
DEIMIIIJ_02171	CDS	981			COG3039	IS5 family transposase ISKpn26
DEIMIIIJ_02172	gene	885				
DEIMIIIJ_02172	CDS	885				hypothetical protein
DEIMIIIJ_02173	gene	3117	acrB_2			
DEIMIIIJ_02173	CDS	3117	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
DEIMIIIJ_02174	gene	537				
DEIMIIIJ_02174	CDS	537				hypothetical protein
DEIMIIIJ_02175	gene	771	budC			
DEIMIIIJ_02175	CDS	771	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
DEIMIIIJ_02176	gene	1680	budB			
DEIMIIIJ_02176	CDS	1680	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
DEIMIIIJ_02177	gene	780	budA			
DEIMIIIJ_02177	CDS	780	budA	4.1.1.5		Alpha-acetolactate decarboxylase
DEIMIIIJ_02178	gene	873	benM			
DEIMIIIJ_02178	CDS	873	benM			HTH-type transcriptional regulator BenM
DEIMIIIJ_02179	gene	771	bdhA			
DEIMIIIJ_02179	CDS	771	bdhA	1.1.1.30		D-beta-hydroxybutyrate dehydrogenase
DEIMIIIJ_02180	gene	1392				
DEIMIIIJ_02180	CDS	1392				hypothetical protein
DEIMIIIJ_02181	gene	924	hbd			
DEIMIIIJ_02181	CDS	924	hbd	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
DEIMIIIJ_02182	gene	1182	thlA_2			
DEIMIIIJ_02182	CDS	1182	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
DEIMIIIJ_02183	gene	657	scoB			
DEIMIIIJ_02183	CDS	657	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
DEIMIIIJ_02184	gene	708	scoA			
DEIMIIIJ_02184	CDS	708	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
DEIMIIIJ_02185	gene	891	cynR_4			
DEIMIIIJ_02185	CDS	891	cynR_4			HTH-type transcriptional regulator CynR
DEIMIIIJ_02186	gene	141				
DEIMIIIJ_02186	CDS	141				hypothetical protein
DEIMIIIJ_02187	gene	909				
DEIMIIIJ_02187	CDS	909				hypothetical protein
DEIMIIIJ_02188	gene	1419				
DEIMIIIJ_02188	CDS	1419				hypothetical protein
DEIMIIIJ_02189	gene	816	ribX_1			
DEIMIIIJ_02189	CDS	816	ribX_1			Riboflavin transport system permease protein RibX
DEIMIIIJ_02190	gene	831	btuD_4			
DEIMIIIJ_02190	CDS	831	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEIMIIIJ_02191	gene	984				
DEIMIIIJ_02191	CDS	984				hypothetical protein
DEIMIIIJ_02192	gene	882	crnA			
DEIMIIIJ_02192	CDS	882	crnA	3.5.2.10		Creatinine amidohydrolase
DEIMIIIJ_02193	gene	480	rutC_1			
DEIMIIIJ_02193	CDS	480	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
DEIMIIIJ_02194	gene	1284	codAch2			
DEIMIIIJ_02194	CDS	1284	codAch2	3.5.4.11	COG0402	Pterin deaminase
DEIMIIIJ_02195	gene	969	yeaX_1			
DEIMIIIJ_02195	CDS	969	yeaX_1	1.14.13.239	COG1018	Carnitine monooxygenase reductase subunit
DEIMIIIJ_02196	gene	900	hdfR_3			
DEIMIIIJ_02196	CDS	900	hdfR_3			HTH-type transcriptional regulator HdfR
DEIMIIIJ_02197	gene	990	ribY			
DEIMIIIJ_02197	CDS	990	ribY		COG0715	Riboflavin-binding protein RibY
DEIMIIIJ_02198	gene	1419				
DEIMIIIJ_02198	CDS	1419		3.5.4.11		Isoxanthopterin deaminase
DEIMIIIJ_02199	gene	990	vldW_2			
DEIMIIIJ_02199	CDS	990	vldW_2	1.14.11.52		Validamycin A dioxygenase
DEIMIIIJ_02200	gene	891	pgrR_4			
DEIMIIIJ_02200	CDS	891	pgrR_4			HTH-type transcriptional regulator PgrR
DEIMIIIJ_02201	gene	993	qorA_1			
DEIMIIIJ_02201	CDS	993	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
DEIMIIIJ_02202	gene	936	dmlR_10			
DEIMIIIJ_02202	CDS	936	dmlR_10			HTH-type transcriptional regulator DmlR
DEIMIIIJ_02203	gene	1533	stp			
DEIMIIIJ_02203	CDS	1533	stp			Multidrug resistance protein Stp
DEIMIIIJ_02204	gene	285				
DEIMIIIJ_02204	CDS	285				hypothetical protein
DEIMIIIJ_02205	gene	489				
DEIMIIIJ_02205	CDS	489				hypothetical protein
DEIMIIIJ_02206	gene	528				
DEIMIIIJ_02206	CDS	528				hypothetical protein
DEIMIIIJ_02207	gene	972	oppF_3			
DEIMIIIJ_02207	CDS	972	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
DEIMIIIJ_02208	gene	981	ddpD			
DEIMIIIJ_02208	CDS	981	ddpD		COG0444	putative D,D-dipeptide transport ATP-binding protein DdpD
DEIMIIIJ_02209	gene	948	gsiD_1			
DEIMIIIJ_02209	CDS	948	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
DEIMIIIJ_02210	gene	960	gsiC_1			
DEIMIIIJ_02210	CDS	960	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
DEIMIIIJ_02211	gene	1704	appA			
DEIMIIIJ_02211	CDS	1704	appA			Oligopeptide-binding protein AppA
DEIMIIIJ_02212	gene	684	cat3			
DEIMIIIJ_02212	CDS	684	cat3	2.3.1.28		Chloramphenicol acetyltransferase 3
DEIMIIIJ_02213	gene	384				
DEIMIIIJ_02213	CDS	384				hypothetical protein
DEIMIIIJ_02214	gene	771	glpR_2			
DEIMIIIJ_02214	CDS	771	glpR_2		COG1349	Glycerol-3-phosphate regulon repressor
DEIMIIIJ_02215	gene	630	rhtC_1			
DEIMIIIJ_02215	CDS	630	rhtC_1		COG1280	Threonine efflux protein
DEIMIIIJ_02216	gene	636	cynT			
DEIMIIIJ_02216	CDS	636	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
DEIMIIIJ_02217	gene	210				
DEIMIIIJ_02217	CDS	210				hypothetical protein
DEIMIIIJ_02218	gene	717				
DEIMIIIJ_02218	CDS	717				hypothetical protein
DEIMIIIJ_02219	gene	435				
DEIMIIIJ_02219	CDS	435				hypothetical protein
DEIMIIIJ_02220	gene	150				
DEIMIIIJ_02220	CDS	150				hypothetical protein
DEIMIIIJ_02221	gene	837				
DEIMIIIJ_02221	CDS	837				hypothetical protein
DEIMIIIJ_02222	gene	516				
DEIMIIIJ_02222	CDS	516				hypothetical protein
DEIMIIIJ_02223	gene	885	gcvA_3			
DEIMIIIJ_02223	CDS	885	gcvA_3			Glycine cleavage system transcriptional activator
DEIMIIIJ_02224	gene	77				
DEIMIIIJ_02224	tRNA	77				tRNA-Val(gac)
DEIMIIIJ_02225	gene	77				
DEIMIIIJ_02225	tRNA	77				tRNA-Val(gac)
DEIMIIIJ_02226	gene	77				
DEIMIIIJ_02226	tRNA	77				tRNA-Val(gac)
DEIMIIIJ_02227	gene	579				
DEIMIIIJ_02227	CDS	579		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
DEIMIIIJ_02228	gene	1374	mdtK			
DEIMIIIJ_02228	CDS	1374	mdtK		COG0534	Multidrug resistance protein MdtK
DEIMIIIJ_02229	gene	636	ribC			
DEIMIIIJ_02229	CDS	636	ribC	2.5.1.9	COG0307	Riboflavin synthase
DEIMIIIJ_02230	gene	1149	cfa			
DEIMIIIJ_02230	CDS	1149	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
DEIMIIIJ_02231	gene	1236	ydhC			
DEIMIIIJ_02231	CDS	1236	ydhC			Inner membrane transport protein YdhC
DEIMIIIJ_02232	gene	1005	yahB			
DEIMIIIJ_02232	CDS	1005	yahB			putative HTH-type transcriptional regulator YahB
DEIMIIIJ_02233	gene	1026	purR_2			
DEIMIIIJ_02233	CDS	1026	purR_2		COG1609	HTH-type transcriptional repressor PurR
DEIMIIIJ_02234	gene	93				
DEIMIIIJ_02234	CDS	93				hypothetical protein
DEIMIIIJ_02235	gene	1167	ydhP_1			
DEIMIIIJ_02235	CDS	1167	ydhP_1		COG2814	Inner membrane transport protein YdhP
DEIMIIIJ_02236	gene	582	sodB			
DEIMIIIJ_02236	CDS	582	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
DEIMIIIJ_02237	gene	486	rhaS_4			
DEIMIIIJ_02237	CDS	486	rhaS_4			HTH-type transcriptional activator RhaS
DEIMIIIJ_02238	gene	873	mepH			
DEIMIIIJ_02238	CDS	873	mepH	3.4.-.-	COG0791	Murein DD-endopeptidase MepH
DEIMIIIJ_02239	gene	348	grxD			
DEIMIIIJ_02239	CDS	348	grxD		COG0278	Glutaredoxin 4
DEIMIIIJ_02240	gene	648	rnt			
DEIMIIIJ_02240	CDS	648	rnt	3.1.13.-	COG0847	Ribonuclease T
DEIMIIIJ_02241	gene	408	gloA			
DEIMIIIJ_02241	CDS	408	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
DEIMIIIJ_02242	gene	1098	nemA			
DEIMIIIJ_02242	CDS	1098	nemA	1.3.1.-	COG1902	N-ethylmaleimide reductase
DEIMIIIJ_02243	gene	600	nemR			
DEIMIIIJ_02243	CDS	600	nemR			HTH-type transcriptional repressor NemR
DEIMIIIJ_02244	gene	240				
DEIMIIIJ_02244	CDS	240				hypothetical protein
DEIMIIIJ_02245	gene	897	ydhF			
DEIMIIIJ_02245	CDS	897	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
DEIMIIIJ_02246	gene	522	sodC			
DEIMIIIJ_02246	CDS	522	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
DEIMIIIJ_02247	gene	2025	aaeB_2			
DEIMIIIJ_02247	CDS	2025	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
DEIMIIIJ_02248	gene	897	aaeA_2			
DEIMIIIJ_02248	CDS	897	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
DEIMIIIJ_02249	gene	237				
DEIMIIIJ_02249	CDS	237				hypothetical protein
DEIMIIIJ_02250	gene	435	slyA_1			
DEIMIIIJ_02250	CDS	435	slyA_1		COG1846	Transcriptional regulator SlyA
DEIMIIIJ_02251	gene	1362				
DEIMIIIJ_02251	CDS	1362				hypothetical protein
DEIMIIIJ_02252	gene	468	slyB			
DEIMIIIJ_02252	CDS	468	slyB		COG3133	Outer membrane lipoprotein SlyB
DEIMIIIJ_02253	gene	1125	anmK			
DEIMIIIJ_02253	CDS	1125	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
DEIMIIIJ_02254	gene	360	mliC			
DEIMIIIJ_02254	CDS	360	mliC		COG3895	Membrane-bound lysozyme inhibitor of C-type lysozyme
DEIMIIIJ_02255	gene	663	pdxH			
DEIMIIIJ_02255	CDS	663	pdxH	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
DEIMIIIJ_02256	gene	1275	tyrS			
DEIMIIIJ_02256	CDS	1275	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
DEIMIIIJ_02257	gene	861	pdxY			
DEIMIIIJ_02257	CDS	861	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
DEIMIIIJ_02258	gene	606	gstA			
DEIMIIIJ_02258	CDS	606	gstA	2.5.1.18	COG0625	Glutathione S-transferase GstA
DEIMIIIJ_02259	gene	1506	dtpA			
DEIMIIIJ_02259	CDS	1506	dtpA		COG3104	Dipeptide and tripeptide permease A
DEIMIIIJ_02260	gene	258				
DEIMIIIJ_02260	CDS	258				hypothetical protein
DEIMIIIJ_02261	gene	636	nth			
DEIMIIIJ_02261	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
DEIMIIIJ_02262	gene	699	rsxE			
DEIMIIIJ_02262	CDS	699	rsxE	7.-.-.-	COG4660	Ion-translocating oxidoreductase complex subunit E
DEIMIIIJ_02263	gene	624	rsxG			
DEIMIIIJ_02263	CDS	624	rsxG	7.-.-.-	COG4659	Ion-translocating oxidoreductase complex subunit G
DEIMIIIJ_02264	gene	1053	rsxD			
DEIMIIIJ_02264	CDS	1053	rsxD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
DEIMIIIJ_02265	gene	2262	rsxC_2			
DEIMIIIJ_02265	CDS	2262	rsxC_2	7.-.-.-	COG4656	Ion-translocating oxidoreductase complex subunit C
DEIMIIIJ_02266	gene	579	rsxB			
DEIMIIIJ_02266	CDS	579	rsxB	7.-.-.-	COG2878	Ion-translocating oxidoreductase complex subunit B
DEIMIIIJ_02267	gene	582	rsxA			
DEIMIIIJ_02267	CDS	582	rsxA	7.-.-.-	COG4657	Ion-translocating oxidoreductase complex subunit A
DEIMIIIJ_02268	gene	441	ydgK			
DEIMIIIJ_02268	CDS	441	ydgK			Inner membrane protein YdgK
DEIMIIIJ_02269	gene	216	ydgT			
DEIMIIIJ_02269	CDS	216	ydgT			Transcription modulator YdgT
DEIMIIIJ_02270	gene	1371	bglC			
DEIMIIIJ_02270	CDS	1371	bglC	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglC
DEIMIIIJ_02271	gene	1041	ydgJ_1			
DEIMIIIJ_02271	CDS	1041	ydgJ_1	1.-.-.-	COG0673	putative oxidoreductase YdgJ
DEIMIIIJ_02272	gene	1002	add			
DEIMIIIJ_02272	CDS	1002	add	3.5.4.4	COG1816	Adenosine deaminase
DEIMIIIJ_02273	gene	1218				
DEIMIIIJ_02273	CDS	1218				putative transporter
DEIMIIIJ_02274	gene	465				
DEIMIIIJ_02274	CDS	465				hypothetical protein
DEIMIIIJ_02275	gene	186				
DEIMIIIJ_02275	CDS	186				hypothetical protein
DEIMIIIJ_02276	gene	363				
DEIMIIIJ_02276	CDS	363				hypothetical protein
DEIMIIIJ_02277	gene	528	cybB			
DEIMIIIJ_02277	CDS	528	cybB		COG3038	Cytochrome b561
DEIMIIIJ_02278	gene	276	frmR			
DEIMIIIJ_02278	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
DEIMIIIJ_02279	gene	1119	frmA			
DEIMIIIJ_02279	CDS	1119	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
DEIMIIIJ_02280	gene	2373	quiA			
DEIMIIIJ_02280	CDS	2373	quiA	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
DEIMIIIJ_02281	gene	924	gbpR			
DEIMIIIJ_02281	CDS	924	gbpR			HTH-type transcriptional regulator GbpR
DEIMIIIJ_02282	gene	621	pcaG			
DEIMIIIJ_02282	CDS	621	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
DEIMIIIJ_02283	gene	741	pcaH			
DEIMIIIJ_02283	CDS	741	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
DEIMIIIJ_02284	gene	1344				
DEIMIIIJ_02284	CDS	1344			COG5383	putative protein
DEIMIIIJ_02285	gene	1506	pnbA			
DEIMIIIJ_02285	CDS	1506	pnbA	3.1.1.-	COG2272	Para-nitrobenzyl esterase
DEIMIIIJ_02286	gene	1089	xylB_3			
DEIMIIIJ_02286	CDS	1089	xylB_3	1.1.1.90		Aryl-alcohol dehydrogenase
DEIMIIIJ_02287	gene	1845	mdoD			
DEIMIIIJ_02287	CDS	1845	mdoD		COG3131	Glucans biosynthesis protein D
DEIMIIIJ_02288	gene	579	rimL			
DEIMIIIJ_02288	CDS	579	rimL	2.3.1.-	COG1670	Ribosomal-protein-serine acetyltransferase
DEIMIIIJ_02289	gene	981				
DEIMIIIJ_02289	CDS	981				hypothetical protein
DEIMIIIJ_02290	gene	1005	tehA_1			
DEIMIIIJ_02290	CDS	1005	tehA_1		COG1275	Tellurite resistance protein TehA
DEIMIIIJ_02291	gene	597	tehB			
DEIMIIIJ_02291	CDS	597	tehB	2.1.1.265	COG0500	Tellurite methyltransferase
DEIMIIIJ_02292	gene	669				
DEIMIIIJ_02292	CDS	669				hypothetical protein
DEIMIIIJ_02293	gene	897				
DEIMIIIJ_02293	CDS	897				hypothetical protein
DEIMIIIJ_02294	gene	870	rhaR_1			
DEIMIIIJ_02294	CDS	870	rhaR_1			HTH-type transcriptional activator RhaR
DEIMIIIJ_02295	gene	1167	ydcO			
DEIMIIIJ_02295	CDS	1167	ydcO		COG3135	Inner membrane protein YdcO
DEIMIIIJ_02296	gene	570	sutR_1			
DEIMIIIJ_02296	CDS	570	sutR_1		COG1396	HTH-type transcriptional regulator SutR
DEIMIIIJ_02297	gene	1962	rlhA_2			
DEIMIIIJ_02297	CDS	1962	rlhA_2		COG0826	23S rRNA 5-hydroxycytidine synthase
DEIMIIIJ_02298	gene	231				
DEIMIIIJ_02298	CDS	231				hypothetical protein
DEIMIIIJ_02299	gene	303				
DEIMIIIJ_02299	CDS	303				hypothetical protein
DEIMIIIJ_02300	gene	126				
DEIMIIIJ_02300	CDS	126				hypothetical protein
DEIMIIIJ_02301	gene	1011	cydB_1			
DEIMIIIJ_02301	CDS	1011	cydB_1	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
DEIMIIIJ_02302	gene	1398				
DEIMIIIJ_02302	CDS	1398				hypothetical protein
DEIMIIIJ_02303	gene	99				
DEIMIIIJ_02303	CDS	99				hypothetical protein
DEIMIIIJ_02304	gene	1413	lysN_2			
DEIMIIIJ_02304	CDS	1413	lysN_2	2.6.1.39	COG1167	2-aminoadipate transaminase
DEIMIIIJ_02305	gene	1146	ydcS			
DEIMIIIJ_02305	CDS	1146	ydcS	2.3.1.-		Bifunctional polyhydroxybutyrate synthase / ABC transporter periplasmic binding protein
DEIMIIIJ_02306	gene	1014	potA_2			
DEIMIIIJ_02306	CDS	1014	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
DEIMIIIJ_02307	gene	930	ydcU			
DEIMIIIJ_02307	CDS	930	ydcU		COG1176	Inner membrane ABC transporter permease protein YdcU
DEIMIIIJ_02308	gene	807	ydcV_1			
DEIMIIIJ_02308	CDS	807	ydcV_1			Inner membrane ABC transporter permease protein YdcV
DEIMIIIJ_02309	gene	1428	prr			
DEIMIIIJ_02309	CDS	1428	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
DEIMIIIJ_02310	gene	123				
DEIMIIIJ_02310	CDS	123				hypothetical protein
DEIMIIIJ_02311	gene	93				
DEIMIIIJ_02311	CDS	93				hypothetical protein
DEIMIIIJ_02312	gene	174	ortT			
DEIMIIIJ_02312	CDS	174	ortT			Orphan toxin OrtT
DEIMIIIJ_02313	gene	750	menH_4			
DEIMIIIJ_02313	CDS	750	menH_4	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DEIMIIIJ_02314	gene	1434	vdh			
DEIMIIIJ_02314	CDS	1434	vdh	1.2.1.67		Vanillin dehydrogenase
DEIMIIIJ_02315	gene	1599	dppA_2			
DEIMIIIJ_02315	CDS	1599	dppA_2		COG0747	Periplasmic dipeptide transport protein
DEIMIIIJ_02316	gene	234	ydcY			
DEIMIIIJ_02316	CDS	234	ydcY			putative protein YdcY
DEIMIIIJ_02317	gene	450	ydcZ			
DEIMIIIJ_02317	CDS	450	ydcZ		COG3238	Inner membrane protein YdcZ
DEIMIIIJ_02318	gene	519	mnaT			
DEIMIIIJ_02318	CDS	519	mnaT	2.3.1.-	COG1247	L-amino acid N-acyltransferase MnaT
DEIMIIIJ_02319	gene	582				
DEIMIIIJ_02319	CDS	582				hypothetical protein
DEIMIIIJ_02320	gene	1038	curA			
DEIMIIIJ_02320	CDS	1038	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
DEIMIIIJ_02321	gene	936	rihA			
DEIMIIIJ_02321	CDS	936	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
DEIMIIIJ_02322	gene	300				
DEIMIIIJ_02322	CDS	300				hypothetical protein
DEIMIIIJ_02323	gene	1707	nfdA_1			
DEIMIIIJ_02323	CDS	1707	nfdA_1	3.5.1.91		N-substituted formamide deformylase
DEIMIIIJ_02324	gene	2106	fecA			
DEIMIIIJ_02324	CDS	2106	fecA		COG4772	Fe(3+) dicitrate transport protein FecA
DEIMIIIJ_02325	gene	1062	yncE_1			
DEIMIIIJ_02325	CDS	1062	yncE_1		COG3391	putative protein YncE
DEIMIIIJ_02326	gene	222	ygdR_3			
DEIMIIIJ_02326	CDS	222	ygdR_3			putative lipoprotein YgdR
DEIMIIIJ_02327	gene	1455	ansP2			
DEIMIIIJ_02327	CDS	1455	ansP2		COG1113	L-asparagine permease 2
DEIMIIIJ_02328	gene	888	pgrR_5			
DEIMIIIJ_02328	CDS	888	pgrR_5			HTH-type transcriptional regulator PgrR
DEIMIIIJ_02329	gene	552				
DEIMIIIJ_02329	CDS	552				hypothetical protein
DEIMIIIJ_02330	gene	1008				
DEIMIIIJ_02330	CDS	1008				hypothetical protein
DEIMIIIJ_02331	gene	1122	scmP			
DEIMIIIJ_02331	CDS	1122	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
DEIMIIIJ_02332	gene	1314	moxC			
DEIMIIIJ_02332	CDS	1314	moxC	1.14.-.-	COG2141	Putative monooxygenase MoxC
DEIMIIIJ_02333	gene	933				
DEIMIIIJ_02333	CDS	933				hypothetical protein
DEIMIIIJ_02334	gene	510				
DEIMIIIJ_02334	CDS	510				hypothetical protein
DEIMIIIJ_02335	gene	927				
DEIMIIIJ_02335	CDS	927				hypothetical protein
DEIMIIIJ_02336	gene	780	glnQ_3			
DEIMIIIJ_02336	CDS	780	glnQ_3			Glutamine transport ATP-binding protein GlnQ
DEIMIIIJ_02337	gene	879				
DEIMIIIJ_02337	CDS	879				hypothetical protein
DEIMIIIJ_02338	gene	618	gstB_2			
DEIMIIIJ_02338	CDS	618	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
DEIMIIIJ_02339	gene	228	pptA			
DEIMIIIJ_02339	CDS	228	pptA	5.3.2.-	COG1942	Tautomerase PptA
DEIMIIIJ_02340	gene	318	higB-2			
DEIMIIIJ_02340	CDS	318	higB-2		COG2026	Toxin HigB-2
DEIMIIIJ_02341	gene	297				
DEIMIIIJ_02341	CDS	297				hypothetical protein
DEIMIIIJ_02342	gene	447				
DEIMIIIJ_02342	CDS	447				hypothetical protein
DEIMIIIJ_02343	gene	1617	scrY_2			
DEIMIIIJ_02343	CDS	1617	scrY_2			Sucrose porin
DEIMIIIJ_02344	gene	1383	xylP			
DEIMIIIJ_02344	CDS	1383	xylP			Isoprimeverose transporter
DEIMIIIJ_02345	gene	1569				
DEIMIIIJ_02345	CDS	1569				hypothetical protein
DEIMIIIJ_02346	gene	825	rhaS_5			
DEIMIIIJ_02346	CDS	825	rhaS_5			HTH-type transcriptional activator RhaS
DEIMIIIJ_02347	gene	582				
DEIMIIIJ_02347	CDS	582				hypothetical protein
DEIMIIIJ_02348	gene	702	msiK_2			
DEIMIIIJ_02348	CDS	702	msiK_2	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
DEIMIIIJ_02349	gene	969				
DEIMIIIJ_02349	CDS	969				hypothetical protein
DEIMIIIJ_02350	gene	1656				
DEIMIIIJ_02350	CDS	1656				hypothetical protein
DEIMIIIJ_02351	gene	846	nhoA			
DEIMIIIJ_02351	CDS	846	nhoA	2.3.1.5	COG2162	Arylamine N-acetyltransferase
DEIMIIIJ_02352	gene	681	narV			
DEIMIIIJ_02352	CDS	681	narV	1.7.5.1	COG2181	Respiratory nitrate reductase 2 gamma chain
DEIMIIIJ_02353	gene	696	narW			
DEIMIIIJ_02353	CDS	696	narW		COG2180	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
DEIMIIIJ_02354	gene	1545	narY			
DEIMIIIJ_02354	CDS	1545	narY	1.7.5.1	COG1140	Respiratory nitrate reductase 2 beta chain
DEIMIIIJ_02355	gene	3741	narZ			
DEIMIIIJ_02355	CDS	3741	narZ	1.7.5.1	COG5013	Respiratory nitrate reductase 2 alpha chain
DEIMIIIJ_02356	gene	1383	narU			
DEIMIIIJ_02356	CDS	1383	narU		COG2223	Nitrate/nitrite transporter NarU
DEIMIIIJ_02357	gene	537				
DEIMIIIJ_02357	CDS	537				hypothetical protein
DEIMIIIJ_02358	gene	1500	smvA			
DEIMIIIJ_02358	CDS	1500	smvA			Methyl viologen resistance protein SmvA
DEIMIIIJ_02359	gene	798	pcaR_1			
DEIMIIIJ_02359	CDS	798	pcaR_1		COG1414	Pca regulon regulatory protein
DEIMIIIJ_02360	gene	1119	catB			
DEIMIIIJ_02360	CDS	1119	catB	5.5.1.1	COG4948	Muconate cycloisomerase 1
DEIMIIIJ_02361	gene	291	catC			
DEIMIIIJ_02361	CDS	291	catC	5.3.3.4	COG4829	Muconolactone Delta-isomerase
DEIMIIIJ_02362	gene	927	catA			
DEIMIIIJ_02362	CDS	927	catA	1.13.11.1	COG3485	Catechol 1,2-dioxygenase
DEIMIIIJ_02363	gene	1383	cbdA			
DEIMIIIJ_02363	CDS	1383	cbdA	1.14.12.13		2-halobenzoate 1,2-dioxygenase large subunit
DEIMIIIJ_02364	gene	486	cbdB			
DEIMIIIJ_02364	CDS	486	cbdB	1.14.12.13		2-halobenzoate 1,2-dioxygenase small subunit
DEIMIIIJ_02365	gene	1017	benC			
